0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;203;204;205;206;207;208;209;210;211;212;213;214;215;216;217;218;219;220;221;222;223;224;225;226;227;228;229;230;231;232;233;234;235;236;237;238;239;240;241;242;243;244;245;246;247;248;249;250;251;252;253;254;255;256;257;258;259;260;261;262;263;264;265;266;267;268;269;270;271;272;273;274;275;276;277;278;279;280;281;282;283;284;285;286;287;288;289;290;291;292;293;294;295;296;297;298;299;300;301;302;303;304;305;306;307;308;309;310;311;312;313;314;315;316;317;318;319;320;321;322;323;324;325;326;327;328;329;330;331;332;333;334;335;336;337;338;339;340;341;342;343;344;345;346;347;348;349;350;351;352;353;354;355;356;357;358;359;360;361;362;363;364;365;366;367;368;369;370;371;372;373;374;375;376;377;378;379;380;381;382;383;384;385;386;387;388;389;390;391;392;393;394;395;396;397;398;399;400;401;402;403;404;405;406;407;408;409;410;411;412;413;414;415;416;417;418;419;420;421;422;423;424;425;426;427;428;429;430;431;432;433;434;435;436;437;438;439;440;441;442;443;444;445;446;447;448;449;450;451;452;453;454;455;456;457;458;459;460;461;462;463;464;465;466;467;468;469;470;471;472;473;474;475;476;477;478;479;480;481;482;483;484;485;486;487;488;489;490;491;492;493;494;495;496;497;498
0.9999997;0.99865484;0.98727316;0.99890435;0.9974323;0.99902886;0.999629;0.9991345;0.9973259;0.9991128;0.9991128;0.99893457;0.9996155;0.953233;0.9987;0.99116945;0.99814874;0.97743344;0.9948718;0.9938052;0.9929032;0.9967999;0.9977638;0.99876744;0.9979993;0.9861378;0.99931294;0.9953086;0.9991196;0.99977064;0.9952815;0.99962264;0.9959518;0.9946256;0.99504346;0.99504346;0.9967161;0.9972181;0.9964387;0.9990695;0.9987112;0.9985492;0.9994773;0.9944354;0.99568707;0.9963852;0.99971205;0.9958925;0.98971504;0.99875677;0.9926321;0.99105144;0.992237;0.9995756;0.9997029;0.99046564;0.99046564;0.9944105;0.9960306;0.99528253;0.9970369;0.96711504;0.999499;0.9979022;0.98644876;0.9997392;0.99987155;0.9958959;0.9987395;0.99912405;0.99928206;0.98963594;0.9992415;0.9995542;0.9990833;0.99764764;0.99027395;0.99035907;0.9988497;0.9971416;0.9985233;0.9995993;0.9942132;0.986136;0.98552424;0.98552424;0.986136;0.99971175;0.9862329;0.99566317;0.99880123;0.9975641;0.99804926;0.99977505;0.9994337;0.99930197;0.9990923;0.9943546;0.99941194;0.9990311;0.9966755;0.996481;0.99665964;0.9964688;0.9986422;0.99568164;0.9779941;0.9957432;0.99952626;0.99938494;0.9993667;0.9941613;0.99907875;0.9976755;0.9983573;0.99934375;0.9988489;0.996549;0.98381937;0.99942905;0.9976886;0.99399406;0.9772537;0.9998728;0.9961783;0.9994833;0.9998552;0.9969265;0.99990773;0.9996909;0.9713276;0.9996076;0.99977845;0.99245304;0.9977448;0.9976772;0.9979618;0.99830496;0.9951359;0.99777097;0.9790138;0.9992913;0.9995267;0.9965129;0.999865;0.9997312;0.9998426;0.9978678;0.9874798;0.999843;0.9984895;0.99723893;0.9987074;0.99801666;0.99877596;0.999198;0.99794555;0.99913484;0.99913484;0.99851966;0.9987156;0.99955815;0.99551415;0.98812896;0.99921834;0.9960845;0.9987829;0.98667717;0.999463;0.9978483;0.9917473;0.9994897;0.9968356;0.9987662;0.9994832;0.9986976;0.99926436;0.98860794;0.9987842;0.9995322;0.99700093;0.9961963;0.99776226;0.99810594;0.9978901;0.9994602;0.99972343;0.9993621;0.99970233;0.9985857;0.9995824;0.9979732;0.99189776;0.9982158;0.98572916;0.9966606;0.99941343;0.9990534;0.99926656;0.9994229;0.999725;0.99947625;0.999485;0.9863079;0.99852604;0.9984488;0.99471456;0.9941298;0.99557066;0.9997216;0.99982446;0.9997968;0.9930423;0.9961461;0.9987836;0.9981946;0.9996324;0.9932886;0.990103;0.9998571;0.9941589;0.9940981;0.9968572;0.9985328;0.9931369;0.9936131;0.9997095;0.9935367;0.99754953;0.98499703;0.9446068;0.9989209;0.9992397;0.99971974;0.9996519;0.9996464;0.9956884;0.9990715;0.9999237;0.9998357;0.99872535;0.996501;0.9955806;0.96966046;0.9929734;0.9900055;0.9915927;0.9985306;0.99767554;0.9977334;0.99936575;0.99380255;0.9987427;0.9994508;0.99856603;0.9992095;0.9967028;0.9967028;0.99400747;0.9614056;0.9970389;0.99897414;0.9997537;0.9984642;0.9997094;0.9994864;0.99786216;0.9987448;0.99608153;0.999911;0.9973654;0.9977975;0.97927815;0.9838325;0.9978672;0.99123;0.99065644;0.9972642;0.9908184;0.99144065;0.99950343;0.9893479;0.9894273;0.99341935;0.9994236;0.99730444;0.99376726;0.99538815;0.98150694;0.99962604;0.99984044;0.9987043;0.9954016;0.99772006;0.9914027;0.99419814;0.99919856;0.99888825;0.99315083;0.9983627;0.99736917;0.9908098;0.9950189;0.99195415;0.993809;0.99238044;0.9949968;0.9991228;0.9987602;0.9916912;0.97964865;0.9994257;0.9973675;0.9940082;0.9983542;0.9975194;0.9962398;0.99848616;0.9992261;0.9901304;0.98965895;0.9975589;0.9892896;0.9894508;0.9986195;0.99099094;0.9960505;0.99804115;0.99213105;0.9906146;0.9934823;0.9992681;0.99886894;0.99443394;0.99984;0.9280393;0.9985501;0.9946828;0.99737114;0.96199924;0.99823;0.99736536;0.9987012;0.99238497;0.99979305;0.9940828;0.99822146;0.9998616;0.9985236;0.9984615;0.9992198;0.9972966;0.9976727;0.9997063;0.9997052;0.9969352;0.99943715;0.9956634;0.9896444;0.9973988;0.9984528;0.9986484;0.9923917;0.9985205;0.99980944;0.9992463;0.99876356;0.9974362;0.9976755;0.99909306;0.99891114;0.99973243;0.99950016;0.99939144;0.99733794;0.9973757;0.99984974;0.99509877;0.9983439;0.9976654;0.9939367;0.99729645;0.9716556;0.9974882;0.9961012;0.9892894;0.99529964;0.9995998;0.9998488;0.99977916;0.9996097;0.9994854;0.99981093;0.9994228;0.99986005;0.99949956;0.9998171;0.9955094;0.9810934;0.9978459;0.98770994;0.99941903;0.99020666;0.9973132;0.9847505;0.9971589;0.99945897;0.998949;0.9982994;0.9993398;0.99926615;0.9909907;0.9890823;0.9997554;0.9986169;0.9998686;0.99760044;0.9983504;0.9958315;0.99878;0.9949378;0.99740285;0.9972944;0.999612;0.99419695;0.9941895;0.99348295;0.9992665;0.9851671;0.99941796;0.9986345;0.9954389;0.9891137;0.9911411;0.99096996;0.9992123;0.9986443;0.99226224;0.9981432;0.99757975;0.98671657;0.9983989;0.9991176;0.99284005;0.9977659;0.9976903;0.99961734;0.9986547;0.99845785;0.99912536;0.9974083;0.99802357;0.998059;0.9996939;0.99763685;0.99747133;0.9953721;0.9998282;0.99984103;0.9980289;0.9983745;0.9979091;0.9870507;0.99371254;0.9992991;0.99722683;0.99722683;0.99738055;0.9941405;0.9976393;0.9984095;0.9988048;0.99661;0.9978356;0.9965149;0.99234;0.99574226;0.9781312;0.9918714;0.99798644;0.9982474;0.9974126;0.9886205;0.99279153;0.9603599;0.981315;0.9972902;0.9968262;0.99987257;0.99709594;0.99956334;0.9991753;0.99879426;0.99869204;0.9983399;0.99742115;0.99238557;0.99300784;0.9996077
0.99865484;0.99999994;0.99386954;0.9999071;0.9994974;0.9966709;0.9994982;0.999875;0.9990421;0.9998654;0.9998654;0.99883074;0.9977871;0.96696126;0.99924004;0.99656034;0.9998599;0.98665386;0.99857765;0.9981016;0.99751;0.9992406;0.99983233;0.99994093;0.9992813;0.9929378;0.9967002;0.98984903;0.9989538;0.99819267;0.9984929;0.9978719;0.9991186;0.99837255;0.998657;0.998657;0.9994884;0.99947506;0.9993125;0.9971117;0.9999838;0.9998537;0.9989813;0.9984766;0.9990654;0.9993568;0.998212;0.99912065;0.9955675;0.9998991;0.9974296;0.9963826;0.99702066;0.99963874;0.99947023;0.99602807;0.99602807;0.9982961;0.9991992;0.9987736;0.9985611;0.97849035;0.9994284;0.9998488;0.9932986;0.9990541;0.99919266;0.9987796;0.99594694;0.9997373;0.99967426;0.99544144;0.99982697;0.999557;0.99987584;0.99886435;0.99577993;0.99583066;0.99986684;0.99946386;0.9995634;0.9996304;0.9982107;0.99314445;0.99271184;0.99271184;0.99314445;0.99946964;0.9928844;0.9989458;0.9986401;0.9997293;0.9997112;0.99868375;0.9990612;0.99976456;0.997521;0.9959648;0.9989852;0.996857;0.99949193;0.9994151;0.99948716;0.99919534;0.99915373;0.99868923;0.9869553;0.9987656;0.9992644;0.9996153;0.9995447;0.99822223;0.9965188;0.9995683;0.99774903;0.9994552;0.9995807;0.99369997;0.9764917;0.99960756;0.99976975;0.9977951;0.9862842;0.9981554;0.9990959;0.9997274;0.9980617;0.9995462;0.9984581;0.9975221;0.9818099;0.99781346;0.99932337;0.9972841;0.9996424;0.999677;0.9997381;0.9997889;0.9986657;0.99964255;0.9879093;0.99981457;0.9997161;0.999319;0.9990827;0.99938834;0.99876064;0.9998123;0.99406016;0.9987648;0.9993755;0.999147;0.9988566;0.9989781;0.9989986;0.99894494;0.999459;0.9991908;0.9991908;0.99892205;0.9998073;0.9996618;0.99882275;0.9944801;0.9994487;0.9988279;0.99983644;0.99341923;0.9991538;0.99979985;0.99683344;0.99949;0.99944687;0.9993806;0.99966836;0.9992756;0.9990436;0.99455017;0.99987733;0.9992336;0.9996259;0.99919397;0.99971545;0.99973065;0.9998392;0.9992281;0.99768543;0.9992462;0.9973624;0.9999075;0.9996189;0.9992547;0.99685055;0.9996738;0.99284554;0.99912137;0.9995095;0.99965596;0.99761564;0.9978045;0.99945784;0.99858063;0.9994946;0.9932717;0.9998741;0.9998839;0.998446;0.9982573;0.99891895;0.9976901;0.9987495;0.9993672;0.9976416;0.9991631;0.999574;0.99981326;0.9994826;0.99774444;0.9957412;0.9989979;0.99777526;0.99776405;0.99957675;0.9999691;0.997712;0.9977201;0.99752;0.99776244;0.99813473;0.99215376;0.9596534;0.99929106;0.9969398;0.99833757;0.999598;0.9975018;0.99898565;0.99988437;0.99855405;0.99827147;0.99942505;0.99934506;0.99880713;0.98054177;0.9976098;0.99563867;0.99682873;0.999944;0.9995681;0.9996661;0.99977136;0.9979638;0.9995533;0.9996999;0.9996615;0.9997518;0.99951065;0.99951065;0.99820155;0.97380555;0.9994631;0.99988914;0.99816227;0.9996474;0.9986274;0.99821717;0.99749297;0.99883574;0.9982726;0.99875444;0.99972636;0.99976355;0.987999;0.9913927;0.99950445;0.9966052;0.9961485;0.9996977;0.99628955;0.99668723;0.99952966;0.99533165;0.9953851;0.9976994;0.9997901;0.9994217;0.99805576;0.9988933;0.98955417;0.9975513;0.99804986;0.99994254;0.99872136;0.9992744;0.9967181;0.99805236;0.9998195;0.99564785;0.9977209;0.9999169;0.9996913;0.9961489;0.99827415;0.99633723;0.99807477;0.9968988;0.99868095;0.999871;0.99992085;0.99687827;0.98835945;0.999008;0.99961257;0.998094;0.9997893;0.9996662;0.9993043;0.999954;0.9998781;0.99585795;0.9955883;0.9998015;0.9949757;0.9953855;0.99954146;0.9964201;0.99883056;0.99970424;0.99706125;0.996165;0.9979473;0.9995179;0.9999515;0.998364;0.99917525;0.9452586;0.99793786;0.99847513;0.9983388;0.97423744;0.99991864;0.99965876;0.99990046;0.9972166;0.9992031;0.9961833;0.9996486;0.9991225;0.99977946;0.99980885;0.99916506;0.9994981;0.9945477;0.9984061;0.99753284;0.99946404;0.9997021;0.9989389;0.9955428;0.9988808;0.9996734;0.99943286;0.9970435;0.9999232;0.99822104;0.99979144;0.9952936;0.9996146;0.999568;0.9999362;0.99995005;0.9974152;0.9970256;0.9997464;0.99965096;0.99952495;0.9988565;0.99879175;0.9999539;0.999681;0.99815714;0.9994981;0.9820452;0.9995563;0.9992736;0.99497545;0.9989009;0.99740976;0.9982991;0.99788934;0.9973487;0.99815094;0.9988388;0.9997151;0.9992301;0.99944717;0.9985125;0.99885964;0.9894192;0.9996035;0.994255;0.997612;0.9958996;0.99944824;0.99208593;0.9982248;0.99974257;0.9958399;0.9998432;0.99846333;0.9995801;0.9959903;0.9948445;0.9992656;0.9996646;0.9987429;0.9987996;0.9999367;0.9987586;0.99987864;0.9986897;0.99973506;0.9997151;0.9994228;0.9981517;0.9981578;0.9977898;0.9996403;0.99239177;0.9989818;0.99914414;0.99877;0.99482834;0.99613243;0.9960058;0.9997796;0.99972427;0.9970403;0.999634;0.9993634;0.99353683;0.9988854;0.9997377;0.9975116;0.99979234;0.9993396;0.99944186;0.9998799;0.99940616;0.9999152;0.99959046;0.99989516;0.9999025;0.9976721;0.9997909;0.9990564;0.99869627;0.99884063;0.99909997;0.9996685;0.99948466;0.99988866;0.99352086;0.9980043;0.9998478;0.9991467;0.9991467;0.9997419;0.9977486;0.99822855;0.9987726;0.99972844;0.99816114;0.9985804;0.9993856;0.9971266;0.99893975;0.9871118;0.99702144;0.99991524;0.99990475;0.9994246;0.9948803;0.997357;0.97292984;0.9895239;0.99951303;0.99946094;0.99909043;0.9995575;0.99959195;0.9997183;0.9996182;0.9997364;0.9955037;0.999281;0.997164;0.9975172;0.999646
0.98727316;0.99386954;0.9999999;0.9933213;0.99558264;0.982416;0.99019146;0.99248946;0.9946396;0.9926371;0.9926371;0.9902113;0.9853832;0.98885614;0.9913881;0.99929196;0.9945941;0.99786097;0.9981266;0.99863267;0.9990468;0.99634874;0.99537754;0.99364454;0.99329036;0.9990848;0.98249555;0.969311;0.9902655;0.9860395;0.99677795;0.9849391;0.99739945;0.9982116;0.99800175;0.99800175;0.99675465;0.9954506;0.99709237;0.9838115;0.9937243;0.9940196;0.9895835;0.9982658;0.99755424;0.996845;0.9856965;0.9974495;0.9994079;0.993598;0.9989821;0.9995065;0.99923086;0.99088913;0.9901253;0.9995552;0.9995552;0.9983761;0.99734867;0.9978287;0.993715;0.9950179;0.9905193;0.9948343;0.9997257;0.98855114;0.98887914;0.99623865;0.9807068;0.99230057;0.99184996;0.99974954;0.992094;0.9909058;0.9924001;0.99297106;0.9992937;0.9992642;0.99295527;0.9960303;0.9928562;0.9907044;0.9985022;0.9997659;0.99973214;0.99973214;0.9997659;0.9899807;0.99952036;0.99742895;0.9893764;0.99582803;0.99487716;0.98738056;0.9891579;0.991482;0.9855756;0.99202067;0.98905396;0.9831162;0.9968174;0.9970022;0.99682945;0.99648744;0.99197626;0.99666494;0.9982378;0.9968552;0.9895994;0.99093205;0.9907776;0.9985937;0.98215806;0.9946934;0.9874436;0.9909135;0.99225086;0.9784051;0.9515171;0.9908462;0.9955156;0.99787605;0.9977405;0.98569864;0.99718237;0.99162626;0.9856448;0.9966052;0.9865444;0.9841472;0.99627566;0.9850253;0.989401;0.9991838;0.9947989;0.9951371;0.99468774;0.99410135;0.9978647;0.99481064;0.99870604;0.9921444;0.9912591;0.9965213;0.98838913;0.9897247;0.98766553;0.99523634;0.99993604;0.9875147;0.9923547;0.99446476;0.990901;0.99234504;0.9907359;0.98957115;0.9941685;0.9904003;0.9904003;0.9910056;0.99325806;0.99090844;0.9975616;0.99987817;0.9911137;0.9964396;0.9933386;0.9998829;0.98976415;0.99537027;0.9993948;0.9906627;0.99635166;0.99222904;0.9911685;0.991697;0.9898485;0.99934727;0.9935237;0.9899808;0.9961906;0.9971844;0.9951924;0.9947791;0.9951576;0.989668;0.9844939;0.99053496;0.9835907;0.993796;0.9907132;0.99333614;0.99904996;0.9942054;0.9998842;0.9961164;0.9907028;0.9920096;0.9850872;0.985448;0.9902347;0.9879603;0.99051446;0.9998192;0.99410015;0.99421656;0.9981625;0.9986081;0.9976064;0.9842666;0.9876274;0.9894732;0.99879986;0.9969105;0.9927784;0.994621;0.9901283;0.99864626;0.99938977;0.9882323;0.9974877;0.9975733;0.99657536;0.9940125;0.99897885;0.99842364;0.98397005;0.9988104;0.990438;0.9992378;0.98443043;0.9914388;0.98315924;0.98688096;0.9905637;0.983931;0.99737436;0.9929486;0.98704946;0.9859281;0.9925225;0.99691975;0.99753666;0.99599415;0.99907184;0.9997183;0.99938154;0.9939092;0.9946934;0.994926;0.99186563;0.99857736;0.9928522;0.9914429;0.9935554;0.99218863;0.9965632;0.9965632;0.998415;0.99271715;0.9961893;0.9930159;0.9859327;0.9931836;0.9872248;0.9870026;0.987794;0.99067533;0.99449825;0.9873728;0.996035;0.99529076;0.99861795;0.9994782;0.99447334;0.99945205;0.99958605;0.99604815;0.9995508;0.99940795;0.9908164;0.9997671;0.99976027;0.99871206;0.9915904;0.99552655;0.9987425;0.9978821;0.9988141;0.9839667;0.9853176;0.99375933;0.9973523;0.99400914;0.9993224;0.9974427;0.9925058;0.9796291;0.9990157;0.99425685;0.9957314;0.9994473;0.99733776;0.99814075;0.998684;0.9987138;0.9980731;0.9926799;0.9935282;0.9992995;0.9985977;0.9895941;0.99596614;0.99833685;0.99406064;0.99552774;0.9970356;0.99400216;0.9922911;0.99970466;0.9995966;0.9956481;0.9987812;0.9996331;0.9925172;0.9995152;0.99663055;0.9947053;0.99921566;0.9995405;0.9987005;0.9913709;0.993327;0.9984377;0.98883;0.9749453;0.98809;0.9981072;0.9916433;0.9925634;0.99455214;0.99574447;0.9936199;0.9991319;0.98893917;0.9935467;0.9940809;0.9886496;0.99389243;0.99408305;0.9905788;0.99535066;0.978844;0.98714143;0.983926;0.99629325;0.9913536;0.9974352;0.99978936;0.99360806;0.9936564;0.9927162;0.99901605;0.99410117;0.9858217;0.99218416;0.97885203;0.9957603;0.99469316;0.9927999;0.9933307;0.98404336;0.98280644;0.9915986;0.99602056;0.9956894;0.9877858;0.9977616;0.9945008;0.9952284;0.9986952;0.9953509;0.9967945;0.9955153;0.9971945;0.99878114;0.99784905;0.9834809;0.9859404;0.9851228;0.9834728;0.98625636;0.9878943;0.99146867;0.98890674;0.9909723;0.9874268;0.9977604;0.99901396;0.99488974;0.9998803;0.98462;0.99966776;0.99560606;0.9998066;0.991864;0.99138737;0.98028064;0.99431676;0.9875078;0.9917676;0.9987345;0.99945414;0.98945993;0.9934862;0.987477;0.9925927;0.99448967;0.996555;0.99348897;0.99805975;0.99596965;0.9960215;0.99063134;0.998446;0.9984603;0.9982486;0.991841;0.99970824;0.9888995;0.99141806;0.997013;0.9993528;0.9990399;0.99903864;0.9919104;0.9931731;0.9988915;0.9941087;0.99454004;0.9996682;0.99124837;0.9923097;0.998922;0.9948542;0.9939451;0.9901775;0.9935684;0.99302137;0.9926059;0.9955939;0.99497443;0.99491906;0.9849045;0.99566674;0.9943736;0.99755824;0.98765135;0.9885913;0.9947372;0.99343944;0.99530417;0.99970186;0.9987516;0.99211067;0.9946506;0.9946506;0.99596107;0.99732363;0.9904963;0.9905349;0.9925405;0.9927836;0.9912617;0.9969224;0.9987806;0.9970721;0.9983156;0.99927783;0.9950981;0.99466217;0.99475837;0.99985754;0.9988811;0.99216837;0.999015;0.99577236;0.9964668;0.98838294;0.996117;0.9907234;0.9919487;0.992769;0.9934559;0.98100173;0.9947649;0.9990949;0.9988662;0.99078846
0.99890435;0.9999071;0.9933213;1.0;0.99959564;0.9969572;0.99957114;0.99993414;0.99936503;0.99995774;0.99995774;0.99933785;0.9982508;0.9653945;0.9991502;0.99597466;0.9997347;0.9854326;0.99842054;0.9977572;0.9971218;0.99928427;0.99972135;0.9999743;0.99909097;0.99198765;0.99700594;0.9904685;0.9994133;0.99834186;0.998088;0.99803245;0.99898726;0.99819946;0.9985316;0.9985316;0.99931955;0.9992478;0.99915016;0.9973635;0.9999234;0.9999312;0.99939024;0.99811536;0.99885267;0.9991516;0.9983434;0.99897206;0.9948309;0.99994177;0.9968974;0.9960573;0.996797;0.9997789;0.99965525;0.9955305;0.9955305;0.99811715;0.9989132;0.99858093;0.99902207;0.97722685;0.99970543;0.9996772;0.99253416;0.9991941;0.9993944;0.99836904;0.9962141;0.99992543;0.99988836;0.99508965;0.99986017;0.9997817;0.9998484;0.99875134;0.9951536;0.9952038;0.99975103;0.9994697;0.99957764;0.99974024;0.998028;0.9923672;0.99191165;0.99191165;0.9923672;0.9996203;0.99230665;0.99884045;0.9986314;0.9996478;0.99979985;0.9988581;0.9991455;0.99971896;0.9980103;0.99677545;0.99903417;0.9971331;0.99930274;0.9992102;0.9992921;0.9989801;0.9995608;0.99830127;0.98584574;0.99853474;0.99930763;0.99952334;0.999566;0.9979875;0.99690735;0.99936914;0.99773866;0.9995495;0.9995876;0.9938361;0.97701275;0.999656;0.99966455;0.99785;0.98515236;0.9984397;0.9988582;0.99979264;0.9983262;0.99941516;0.9986875;0.99789107;0.9805206;0.99810004;0.9994967;0.9968244;0.9995569;0.9996203;0.99968755;0.9997579;0.99848163;0.99961483;0.98686904;0.99991417;0.99982566;0.99896747;0.9992406;0.99956167;0.9989959;0.9997528;0.99352807;0.9989988;0.99925256;0.998838;0.9990283;0.9987998;0.9989254;0.99896324;0.99941075;0.99919546;0.99919546;0.9988321;0.9998114;0.99974567;0.9987748;0.99395937;0.9994467;0.9989871;0.9998368;0.9928237;0.9992127;0.9996793;0.9964161;0.9996826;0.99921703;0.99972546;0.99981165;0.999163;0.9990394;0.9938826;0.99997556;0.9995699;0.99940985;0.99911386;0.99959785;0.99979496;0.99971247;0.9992832;0.99790144;0.99962103;0.997705;0.9999051;0.99968433;0.9991534;0.99629724;0.9998385;0.9922408;0.99904746;0.99953777;0.999667;0.9978547;0.998092;0.9996291;0.99886703;0.99954444;0.9925465;0.99992293;0.9999461;0.9983218;0.9979712;0.9988131;0.9979414;0.99900335;0.9994683;0.9971038;0.9990808;0.9998483;0.99983877;0.99957854;0.997306;0.9951821;0.99920076;0.99791807;0.9978918;0.9993268;0.9999057;0.9972662;0.9976709;0.99783456;0.99753743;0.99790895;0.9912575;0.95796835;0.99939203;0.9973553;0.99874294;0.9996959;0.9977168;0.9987392;0.9999686;0.9988357;0.9984751;0.99974966;0.99924445;0.9986616;0.97939336;0.9972234;0.99529934;0.99630845;0.9998659;0.99936914;0.99952406;0.9999058;0.9977957;0.99976826;0.99985844;0.9997498;0.9997617;0.99929476;0.99929476;0.99774075;0.9724389;0.99945617;0.99998033;0.99834096;0.9995718;0.9988049;0.9986349;0.9974319;0.99895245;0.99805033;0.99898493;0.9995774;0.99974227;0.9870025;0.9905135;0.9994899;0.99608576;0.9956643;0.9994832;0.99571395;0.996126;0.9997769;0.9947684;0.99482834;0.9975729;0.99985343;0.99924666;0.997785;0.9986622;0.98858577;0.9977496;0.99830043;0.9999326;0.99838495;0.99912226;0.99610937;0.99744487;0.99992937;0.9960152;0.9973466;0.99990016;0.9995007;0.9958607;0.9983872;0.99644506;0.9978043;0.9968459;0.9983882;0.9999249;0.9999337;0.9963119;0.98725307;0.99942213;0.9995905;0.99764884;0.9998844;0.9996798;0.9989886;0.99988794;0.99986684;0.99538255;0.99490553;0.9995797;0.9941951;0.994697;0.999444;0.99587363;0.99891025;0.99980927;0.9967545;0.99556255;0.9974781;0.99979466;0.9999117;0.9981326;0.99938107;0.9431933;0.9980439;0.9981588;0.9981431;0.97266793;0.9997481;0.9995163;0.99989104;0.9967364;0.99941564;0.9968684;0.99956477;0.999288;0.9999143;0.9999316;0.99928033;0.99927825;0.9949354;0.99881256;0.997794;0.99942964;0.99983;0.99887383;0.99494344;0.9987778;0.9998708;0.9997602;0.99691075;0.99986666;0.99847394;0.9999369;0.9957;0.9996461;0.999369;0.9999474;0.9999658;0.9978037;0.9973209;0.9998312;0.99961007;0.9996039;0.9990266;0.99840313;0.99989176;0.9996245;0.99787384;0.99927837;0.9811918;0.9996576;0.9990157;0.99419534;0.9985563;0.9976641;0.99855953;0.9982444;0.9977359;0.9982971;0.9990272;0.99986666;0.9993708;0.9997187;0.9988389;0.99858844;0.9884025;0.99964297;0.993593;0.99781823;0.99530035;0.99942607;0.9914194;0.9980489;0.99980855;0.9962373;0.9998648;0.99858713;0.99982995;0.9954843;0.99465793;0.9994091;0.9998674;0.99905;0.998593;0.999907;0.99838114;0.99997604;0.99841464;0.9996057;0.99948716;0.9996051;0.9980258;0.998024;0.9972302;0.9998739;0.99159783;0.99896955;0.9990723;0.9983349;0.99437684;0.995796;0.9956657;0.999845;0.99963444;0.9965519;0.9995121;0.9991714;0.9927078;0.9988403;0.9999292;0.9970752;0.9996289;0.9990902;0.9996617;0.99994016;0.99972683;0.9999292;0.9995682;0.99980134;0.999811;0.99810255;0.99970734;0.9993877;0.99868023;0.99898607;0.9992689;0.9997859;0.9997485;0.999759;0.99322826;0.99766797;0.9998877;0.99899787;0.99899787;0.9995544;0.9974576;0.99800426;0.9986199;0.9996195;0.9978773;0.9983444;0.99911195;0.9965202;0.9985557;0.98601854;0.9964998;0.99977016;0.99988693;0.9991168;0.9942348;0.9969604;0.9714668;0.98851824;0.99957305;0.9991412;0.99923503;0.9993142;0.9997416;0.9997884;0.99982774;0.99983793;0.99621737;0.99946225;0.99663204;0.9971634;0.9997052
